participant_id,trial_participant,difficulty,signal,stimulus_type,trial_in_condition,rt,choice,correct_choice,accuracy
1,580,easy,present,simple,580,0.615,1,1,1
1,581,easy,present,simple,581,0.566,1,1,1
1,582,easy,present,simple,582,0.493,1,1,1
1,583,easy,present,simple,583,0.476,1,1,1
1,584,easy,present,simple,584,0.573,1,1,1
1,585,easy,present,simple,585,0.694,1,1,1
1,586,easy,present,simple,586,0.736,1,1,1
1,587,easy,present,simple,587,0.592,1,1,1
1,588,easy,present,simple,588,0.573,1,1,1
1,589,easy,present,simple,589,0.792,1,1,1
1,590,easy,present,simple,590,0.724,1,1,1
1,591,easy,present,simple,591,0.905,1,1,1
1,592,easy,present,simple,592,1.065,1,1,1
1,593,easy,present,simple,593,0.839,1,1,1
1,594,easy,present,simple,594,0.765,1,1,1
1,595,easy,present,simple,595,0.566,1,1,1
1,596,easy,present,simple,596,0.496,1,1,1
1,597,easy,present,simple,597,0.461,1,1,1
1,598,easy,present,simple,598,0.533,1,1,1
1,599,easy,present,simple,599,0.608,1,1,1
1,600,easy,present,simple,600,0.652,1,1,1
1,601,easy,present,simple,601,0.850,1,1,1
1,602,easy,present,simple,602,1.741,1,1,1
1,603,easy,present,simple,603,0.484,1,1,1
1,604,easy,present,simple,604,0.484,1,1,1
1,605,easy,present,simple,605,0.693,1,1,1
1,606,easy,present,simple,606,0.812,1,1,1
1,607,easy,present,simple,607,0.963,1,1,1
1,608,easy,present,simple,608,1.292,1,1,1
1,609,easy,present,simple,609,0.592,1,1,1
1,610,easy,present,simple,610,0.587,1,1,1
1,611,easy,present,simple,611,0.498,1,1,1
1,612,easy,present,simple,612,0.755,1,1,1
1,613,easy,present,simple,613,0.736,1,1,1
1,614,easy,present,simple,614,0.994,1,1,1
1,615,easy,present,simple,615,0.479,1,1,1
1,616,easy,present,simple,616,0.636,1,1,1
1,617,easy,present,simple,617,0.682,1,1,1
1,618,easy,present,simple,618,0.535,1,1,1
1,619,easy,present,simple,619,0.504,1,1,1
1,620,easy,present,simple,620,0.988,1,1,1
1,621,easy,present,simple,621,0.456,1,1,1
1,622,easy,present,simple,622,0.625,1,1,1
1,623,easy,present,simple,623,0.482,1,1,1
1,624,easy,present,simple,624,0.618,1,1,1
1,625,easy,present,simple,625,0.604,1,1,1
1,626,easy,present,simple,626,0.980,1,1,1
1,627,easy,present,simple,627,0.481,1,1,1
1,628,easy,present,simple,628,0.542,1,1,1
1,629,easy,present,simple,629,0.596,1,1,1
1,630,easy,present,simple,630,0.594,1,1,1
1,631,easy,present,simple,631,0.749,1,1,1
1,632,easy,present,simple,632,0.573,1,1,1
1,633,easy,present,simple,633,0.785,1,1,1
1,634,easy,present,simple,634,0.721,1,1,1
1,635,easy,present,simple,635,0.594,1,1,1
1,636,easy,present,simple,636,0.606,1,1,1
1,637,easy,present,simple,637,0.706,1,1,1
1,638,easy,present,simple,638,0.463,1,1,1
1,639,easy,present,simple,639,0.911,1,1,1
1,640,easy,present,simple,640,0.733,1,1,1
1,641,easy,present,simple,641,0.797,1,1,1
1,642,easy,present,simple,642,0.659,1,1,1
1,643,easy,present,simple,643,0.485,1,1,1
1,644,easy,present,simple,644,0.599,1,1,1
1,645,easy,present,simple,645,0.599,1,1,1
1,646,easy,present,simple,646,0.560,1,1,1
1,647,easy,present,simple,647,0.442,1,1,1
1,648,easy,present,simple,648,0.808,1,1,1
1,649,easy,present,simple,649,0.482,1,1,1
1,650,easy,present,simple,650,0.701,1,1,1
1,651,easy,present,simple,651,0.772,1,1,1
1,652,easy,present,simple,652,0.720,1,1,1
1,653,easy,present,simple,653,1.766,1,1,1
1,654,easy,present,simple,654,0.477,1,1,1
1,655,easy,present,simple,655,1.000,1,1,1
1,656,easy,present,simple,656,0.444,1,1,1
1,657,easy,present,simple,657,0.656,1,1,1
1,658,easy,present,simple,658,0.596,1,1,1
1,659,easy,present,simple,659,0.651,1,1,1
1,660,easy,present,simple,660,0.579,1,1,1
1,661,easy,present,simple,661,0.511,1,1,1
1,662,easy,present,simple,662,0.434,1,1,1
1,663,easy,present,simple,663,0.649,1,1,1
1,664,easy,present,simple,664,0.955,1,1,1
1,665,easy,present,simple,665,0.581,1,1,1
1,666,easy,present,simple,666,0.521,1,1,1
1,667,easy,present,simple,667,0.469,1,1,1
1,668,easy,present,simple,668,0.471,1,1,1
1,669,easy,present,simple,669,0.521,1,1,1
1,670,easy,present,simple,670,0.476,1,1,1
1,671,easy,present,simple,671,0.536,1,1,1
1,672,easy,present,simple,672,0.462,1,1,1
1,673,easy,present,simple,673,0.461,1,1,1
1,674,easy,present,simple,674,0.977,1,1,1
1,675,easy,present,simple,675,0.502,1,1,1
1,676,easy,present,simple,676,0.670,1,1,1
1,677,easy,present,simple,677,0.847,1,1,1
1,678,easy,present,simple,678,0.615,1,1,1
1,679,easy,present,simple,679,0.497,1,1,1
1,680,easy,present,simple,680,0.519,1,1,1
1,681,easy,present,simple,681,0.609,1,1,1
1,682,easy,present,simple,682,0.650,1,1,1
1,683,easy,present,simple,683,0.573,1,1,1
1,684,easy,present,simple,684,0.859,1,1,1
1,685,easy,present,simple,685,0.821,1,1,1
1,686,easy,present,simple,686,1.234,1,1,1
1,687,easy,present,simple,687,0.444,1,1,1
1,688,easy,present,simple,688,1.084,1,1,1
1,689,easy,present,simple,689,0.591,1,1,1
1,690,easy,present,simple,690,1.030,1,1,1
1,691,easy,present,simple,691,0.761,1,1,1
1,692,easy,present,simple,692,0.828,1,1,1
1,693,easy,present,simple,693,0.577,1,1,1
1,694,easy,present,simple,694,0.644,1,1,1
1,695,easy,present,simple,695,0.582,1,1,1
1,696,easy,present,simple,696,0.576,1,1,1
1,697,easy,present,simple,697,0.537,1,1,1
1,698,easy,present,simple,698,0.639,1,1,1
1,699,easy,present,simple,699,0.760,1,1,1
1,700,easy,present,simple,700,0.541,1,1,1
1,701,easy,present,simple,701,0.654,1,1,1
1,702,easy,present,simple,702,0.481,1,1,1
1,703,easy,present,simple,703,0.504,1,1,1
1,704,easy,present,simple,704,0.451,1,1,1
1,705,easy,present,simple,705,0.415,1,1,1
1,706,easy,present,simple,706,0.510,1,1,1
1,707,easy,present,simple,707,0.704,1,1,1
1,708,easy,present,simple,708,0.469,1,1,1
1,709,easy,present,simple,709,1.043,1,1,1
1,710,easy,present,simple,710,0.787,1,1,1
1,711,easy,present,simple,711,0.643,1,1,1
1,712,easy,present,simple,712,0.552,1,1,1
1,713,easy,present,simple,713,0.669,1,1,1
1,714,easy,present,simple,714,1.256,1,1,1
1,715,easy,present,simple,715,0.651,1,1,1
1,716,easy,present,simple,716,0.542,1,1,1
1,717,easy,present,simple,717,1.027,1,1,1
1,718,easy,present,simple,718,0.580,1,1,1
1,719,easy,present,simple,719,0.409,1,1,1
1,720,easy,present,simple,720,0.534,1,1,1
1,721,easy,present,simple,721,0.563,1,1,1
1,722,easy,present,simple,722,0.985,1,1,1
1,723,easy,present,simple,723,0.615,1,1,1
1,724,easy,present,simple,724,0.614,1,1,1
1,725,easy,present,simple,725,0.566,1,1,1
1,726,easy,present,simple,726,1.037,1,1,1
1,727,easy,present,simple,727,1.391,1,1,1
1,728,easy,present,simple,728,0.581,1,1,1
1,729,easy,present,simple,729,0.868,1,1,1
1,730,easy,present,simple,730,0.750,1,1,1
1,731,easy,present,simple,731,0.534,1,1,1
1,732,easy,present,simple,732,0.523,1,1,1
1,733,easy,present,simple,733,0.505,1,1,1
1,734,easy,present,simple,734,1.204,1,1,1
1,735,easy,present,simple,735,0.553,1,1,1
1,736,easy,present,simple,736,0.619,1,1,1
1,737,easy,present,simple,737,0.636,1,1,1
1,738,easy,present,simple,738,0.853,1,1,1
1,739,easy,present,simple,739,0.951,1,1,1
1,740,easy,present,simple,740,0.495,1,1,1
1,741,easy,present,simple,741,0.606,1,1,1
1,742,easy,present,simple,742,0.950,1,1,1
1,743,easy,present,simple,743,0.907,1,1,1
1,744,easy,present,simple,744,0.478,1,1,1
1,745,easy,present,simple,745,0.495,1,1,1
1,746,easy,present,simple,746,0.553,1,1,1
1,747,easy,present,simple,747,0.469,1,1,1
1,748,easy,present,simple,748,0.604,1,1,1
1,749,easy,present,simple,749,0.483,1,1,1
1,750,easy,present,simple,750,0.680,1,1,1
1,751,easy,present,simple,751,0.535,1,1,1
1,752,easy,present,simple,752,0.694,1,1,1
1,753,easy,present,simple,753,0.483,1,1,1
1,754,easy,present,simple,754,1.265,1,1,1
1,755,easy,present,simple,755,0.588,1,1,1
1,756,easy,present,simple,756,0.535,1,1,1
1,757,easy,present,simple,757,0.534,1,1,1
1,758,easy,present,simple,758,0.632,1,1,1
1,759,easy,present,simple,759,0.446,1,1,1
1,760,easy,present,simple,760,0.724,1,1,1
1,761,easy,present,simple,761,0.599,1,1,1
1,762,easy,present,simple,762,0.585,1,1,1
1,763,easy,present,simple,763,0.894,1,1,1
1,764,easy,present,simple,764,0.778,1,1,1
1,765,easy,present,simple,765,1.566,1,1,1
1,766,easy,present,simple,766,0.572,1,1,1
1,767,easy,present,simple,767,1.092,1,1,1
1,768,easy,present,simple,768,0.843,1,1,1
1,769,easy,present,simple,769,0.577,1,1,1
1,770,easy,present,simple,770,0.714,1,1,1
1,771,easy,present,simple,771,0.549,1,1,1
1,772,easy,present,simple,772,1.022,1,1,1
1,773,easy,present,simple,773,0.483,1,1,1
1,774,easy,present,simple,774,0.522,1,1,1
1,775,easy,present,simple,775,0.510,1,1,1
1,776,easy,present,simple,776,0.591,1,1,1
1,777,easy,present,simple,777,0.813,1,1,1
1,778,easy,present,simple,778,0.655,1,1,1
1,779,easy,present,simple,779,0.631,1,1,1
1,780,easy,present,simple,780,0.401,1,1,1
1,781,easy,present,simple,781,0.603,1,1,1
1,782,easy,present,simple,782,0.464,1,1,1
1,783,easy,present,simple,783,0.517,1,1,1
1,784,easy,present,simple,784,1.268,1,1,1
1,785,easy,present,simple,785,0.521,1,1,1
1,786,easy,present,simple,786,0.982,1,1,1
1,787,easy,present,simple,787,0.886,1,1,1
1,788,easy,present,simple,788,0.502,1,1,1
1,789,easy,present,simple,789,0.701,1,1,1
1,790,easy,present,simple,790,0.482,1,1,1
1,791,easy,present,simple,791,0.800,1,1,1
1,792,easy,present,simple,792,0.721,1,1,1
1,793,easy,present,simple,793,0.897,1,1,1
1,794,easy,present,simple,794,0.628,1,1,1
1,795,easy,present,simple,795,1.165,1,1,1
1,796,easy,present,simple,796,0.451,1,1,1
1,797,easy,present,simple,797,0.555,1,1,1
1,798,easy,present,simple,798,0.780,1,1,1
1,799,easy,present,simple,799,0.602,1,1,1
1,800,easy,present,simple,800,0.507,1,1,1
1,801,easy,present,simple,801,0.481,1,1,1
1,802,easy,present,simple,802,0.907,1,1,1
1,803,easy,present,simple,803,0.627,1,1,1
1,804,easy,present,simple,804,1.044,1,1,1
1,805,easy,present,simple,805,0.805,1,1,1
1,806,easy,present,simple,806,0.598,1,1,1
1,807,easy,present,simple,807,0.584,1,1,1
1,808,easy,present,simple,808,0.648,1,1,1
1,809,easy,present,simple,809,1.062,1,1,1
1,810,easy,present,simple,810,0.806,1,1,1
1,811,easy,present,simple,811,0.417,1,1,1
1,812,easy,present,simple,812,0.768,1,1,1
1,813,easy,present,simple,813,1.185,1,1,1
1,814,easy,present,simple,814,0.781,1,1,1
1,815,easy,present,simple,815,0.508,1,1,1
1,816,easy,present,simple,816,0.631,1,1,1
1,817,easy,present,simple,817,0.494,1,1,1
1,818,easy,present,simple,818,0.577,1,1,1
1,819,easy,present,simple,819,1.306,1,1,1
1,820,easy,present,simple,820,1.205,1,1,1
1,821,easy,present,simple,821,0.550,1,1,1
1,822,easy,present,simple,822,0.566,1,1,1
1,823,easy,present,simple,823,0.696,1,1,1
1,824,easy,present,simple,824,0.496,1,1,1
1,825,easy,present,simple,825,0.538,1,1,1
1,826,easy,present,simple,826,1.019,1,1,1
1,827,easy,present,simple,827,0.638,1,1,1
1,828,easy,present,simple,828,1.100,1,1,1
1,829,easy,present,simple,829,0.514,1,1,1
1,830,easy,present,simple,830,0.656,1,1,1
1,831,easy,present,simple,831,0.563,1,1,1
1,832,easy,present,simple,832,0.559,1,1,1
1,833,easy,present,simple,833,0.614,1,1,1
1,834,easy,present,simple,834,0.605,1,1,1
1,835,easy,present,simple,835,0.579,1,1,1
1,836,easy,present,simple,836,1.164,1,1,1
1,837,easy,present,simple,837,0.804,1,1,1
1,838,easy,present,simple,838,0.798,1,1,1
1,839,easy,present,simple,839,0.547,1,1,1
1,840,easy,present,simple,840,0.683,1,1,1
1,841,easy,present,simple,841,0.854,1,1,1
1,842,easy,present,simple,842,0.875,1,1,1
1,843,easy,present,simple,843,0.573,1,1,1
1,844,easy,present,simple,844,0.844,1,1,1
1,845,easy,present,simple,845,0.804,1,1,1
1,846,easy,present,simple,846,0.490,1,1,1
1,847,easy,present,simple,847,1.003,1,1,1
1,848,easy,present,simple,848,0.611,1,1,1
1,849,easy,present,simple,849,0.631,1,1,1
1,850,easy,present,simple,850,0.612,1,1,1
1,851,easy,present,simple,851,0.677,1,1,1
1,852,easy,present,simple,852,0.713,1,1,1
1,853,easy,present,simple,853,0.638,1,1,1
1,854,easy,present,simple,854,1.001,1,1,1
1,855,easy,present,simple,855,0.711,1,1,1
1,856,easy,present,simple,856,0.590,1,1,1
1,857,easy,present,simple,857,0.603,1,1,1
1,858,easy,present,simple,858,0.896,1,1,1
1,859,easy,present,simple,859,0.570,1,1,1
1,860,easy,present,simple,860,0.525,1,1,1
1,861,easy,present,simple,861,0.458,1,1,1
1,862,easy,present,simple,862,1.025,1,1,1
1,863,easy,present,simple,863,1.184,1,1,1
1,864,easy,present,simple,864,0.490,1,1,1
1,865,easy,present,simple,865,0.567,1,1,1
1,866,easy,present,simple,866,0.505,1,1,1
1,867,easy,present,simple,867,0.481,1,1,1
1,868,easy,present,simple,868,1.097,1,1,1
1,869,easy,present,simple,869,0.459,1,1,1
1,870,easy,present,simple,870,0.479,1,1,1
1,871,easy,present,simple,871,0.990,1,1,1
1,872,easy,present,simple,872,0.677,1,1,1
1,873,easy,present,simple,873,0.583,1,1,1
1,874,easy,present,simple,874,0.565,1,1,1
1,875,easy,present,simple,875,0.828,1,1,1
1,876,easy,present,simple,876,0.560,1,1,1
1,877,easy,present,simple,877,0.736,1,1,1
1,878,easy,present,simple,878,0.649,1,1,1
1,879,easy,present,simple,879,0.633,1,1,1
1,880,easy,present,simple,880,1.101,1,1,1
1,881,easy,present,simple,881,0.665,1,1,1
1,882,easy,present,simple,882,0.920,1,1,1
1,883,easy,present,simple,883,0.793,1,1,1
1,884,easy,present,simple,884,0.450,1,1,1
1,885,easy,present,simple,885,0.848,1,1,1
1,886,easy,present,simple,886,0.524,1,1,1
1,887,easy,present,simple,887,1.112,1,1,1
1,888,easy,present,simple,888,0.453,1,1,1
1,889,easy,present,simple,889,0.566,1,1,1
1,890,easy,present,simple,890,0.479,1,1,1
1,891,easy,present,simple,891,0.629,1,1,1
1,892,easy,present,simple,892,0.915,1,1,1
1,893,easy,present,simple,893,0.551,1,1,1
1,894,easy,present,simple,894,0.496,1,1,1
1,895,easy,present,simple,895,0.561,1,1,1
1,896,easy,present,simple,896,0.905,1,1,1
1,897,easy,present,simple,897,0.494,1,1,1
1,898,easy,present,simple,898,0.526,1,1,1
1,899,easy,present,simple,899,0.463,1,1,1
1,900,easy,present,simple,900,0.777,1,1,1
1,901,easy,present,simple,901,0.591,1,1,1
1,902,easy,present,simple,902,0.556,1,1,1
1,903,easy,present,simple,903,0.790,1,1,1
1,904,easy,present,simple,904,0.567,1,1,1
1,905,easy,present,simple,905,0.800,1,1,1
1,906,easy,present,simple,906,0.900,1,1,1
1,907,easy,present,simple,907,0.522,1,1,1
1,908,easy,present,simple,908,0.500,1,1,1
1,909,easy,present,simple,909,0.548,1,1,1
1,910,easy,present,simple,910,0.506,1,1,1
1,911,easy,present,simple,911,0.574,1,1,1
1,912,easy,present,simple,912,0.628,1,1,1
1,913,easy,present,simple,913,0.651,1,1,1
1,914,easy,present,simple,914,0.975,1,1,1
1,915,easy,present,simple,915,1.064,1,1,1
1,916,easy,present,simple,916,0.521,1,1,1
1,917,easy,present,simple,917,0.714,1,1,1
1,918,easy,present,simple,918,0.484,1,1,1
1,919,easy,present,simple,919,0.617,1,1,1
1,920,easy,present,simple,920,0.562,1,1,1
1,921,easy,present,simple,921,0.557,1,1,1
1,922,easy,present,simple,922,0.633,1,1,1
1,923,easy,present,simple,923,0.800,1,1,1
1,924,easy,present,simple,924,0.461,1,1,1
1,925,easy,present,simple,925,1.034,1,1,1
1,926,easy,present,simple,926,0.800,1,1,1
1,927,easy,present,simple,927,0.508,1,1,1
1,928,easy,present,simple,928,1.327,1,1,1
1,929,easy,present,simple,929,0.644,1,1,1
1,930,easy,present,simple,930,0.514,1,1,1
1,931,easy,present,simple,931,0.657,1,1,1
1,932,easy,present,simple,932,0.548,1,1,1
1,933,easy,present,simple,933,0.553,1,1,1
1,934,easy,present,simple,934,0.694,1,1,1
1,935,easy,present,simple,935,1.197,1,1,1
1,936,easy,present,simple,936,0.888,1,1,1
1,937,easy,present,simple,937,0.791,1,1,1
1,938,easy,present,simple,938,0.673,1,1,1
1,939,easy,present,simple,939,1.202,1,1,1
1,940,easy,present,simple,940,0.638,1,1,1
1,941,easy,present,simple,941,1.016,1,1,1
1,942,easy,present,simple,942,0.931,1,1,1
1,943,easy,present,simple,943,0.522,1,1,1
1,944,easy,present,simple,944,0.842,1,1,1
1,945,easy,present,simple,945,0.426,1,1,1
1,946,easy,present,simple,946,0.561,1,1,1
1,947,easy,present,simple,947,0.525,1,1,1
1,948,easy,present,simple,948,0.640,1,1,1
1,949,easy,present,simple,949,0.806,1,1,1
1,950,easy,present,simple,950,0.477,1,1,1
1,951,easy,present,simple,951,0.649,1,1,1
1,952,easy,present,simple,952,1.317,1,1,1
1,953,easy,present,simple,953,0.530,1,1,1
1,954,easy,present,simple,954,0.750,1,1,1
1,955,easy,present,simple,955,0.691,1,1,1
1,956,easy,present,simple,956,0.427,1,1,1
1,957,easy,present,simple,957,0.628,1,1,1
1,958,easy,present,simple,958,0.779,1,1,1
1,959,easy,present,simple,959,0.452,1,1,1
1,960,easy,present,simple,960,1.031,1,1,1
1,961,easy,present,simple,961,0.650,1,1,1
1,962,easy,present,simple,962,0.444,1,1,1
1,963,easy,present,simple,963,0.522,1,1,1
1,964,easy,present,simple,964,1.548,1,1,1
1,965,easy,present,simple,965,0.690,1,1,1
1,966,easy,present,simple,966,0.480,1,1,1
1,967,easy,present,simple,967,0.546,1,1,1
1,968,easy,present,simple,968,0.619,1,1,1
1,969,easy,present,simple,969,0.439,1,1,1
1,970,easy,present,simple,970,0.599,1,1,1
1,971,easy,present,simple,971,0.633,1,1,1
1,972,easy,present,simple,972,0.535,1,1,1
1,973,easy,present,simple,973,0.687,1,1,1
1,974,easy,present,simple,974,0.823,1,1,1
1,975,easy,present,simple,975,0.525,1,1,1
1,976,easy,present,simple,976,0.707,1,1,1
1,977,easy,present,simple,977,0.724,1,1,1
1,978,easy,present,simple,978,1.441,1,1,1
1,979,easy,present,simple,979,0.855,1,1,1
1,980,easy,present,simple,980,0.963,1,1,1
1,981,easy,present,simple,981,0.636,1,1,1
1,982,easy,present,simple,982,0.460,0,1,0
1,983,easy,present,simple,983,0.610,0,1,0
1,984,easy,present,simple,984,0.766,0,1,0
1,985,easy,present,simple,985,0.586,0,1,0
1,986,easy,present,simple,986,0.590,0,1,0
1,987,easy,present,simple,987,0.438,0,1,0
1,988,easy,present,simple,988,0.578,0,1,0
1,989,easy,present,simple,989,0.812,0,1,0
1,990,easy,present,simple,990,0.433,0,1,0
1,991,easy,present,simple,991,0.602,0,1,0
1,992,easy,present,simple,992,0.418,0,1,0
1,993,easy,present,simple,993,0.654,0,1,0
1,994,easy,present,simple,994,0.550,0,1,0
1,995,easy,present,simple,995,0.569,0,1,0
1,996,easy,present,simple,996,0.811,0,1,0
1,997,easy,present,simple,997,0.794,0,1,0
1,998,easy,present,simple,998,0.710,0,1,0
1,999,easy,present,simple,999,0.513,0,1,0
1,1000,easy,present,simple,1000,0.862,0,1,0
1,1001,easy,present,simple,1001,0.502,0,1,0
1,1002,easy,present,simple,1002,0.964,0,1,0
1,1003,easy,present,simple,1003,0.501,0,1,0
1,1004,easy,present,simple,1004,0.446,0,1,0
1,1005,easy,present,simple,1005,0.638,0,1,0
1,1006,easy,present,simple,1006,0.507,0,1,0
1,1007,easy,present,simple,1007,1.346,0,1,0
1,1008,easy,present,simple,1008,0.623,0,1,0
1,1009,easy,present,simple,1009,0.527,0,1,0
1,1010,easy,present,simple,1010,0.589,0,1,0
1,1011,easy,present,simple,1011,0.678,0,1,0
1,1012,easy,present,simple,1012,0.629,0,1,0
1,1013,easy,present,simple,1013,0.741,0,1,0
1,1014,easy,present,simple,1014,0.533,0,1,0
1,1015,easy,present,simple,1015,0.488,0,1,0
1,1016,easy,present,simple,1016,0.864,0,1,0
1,1017,easy,present,simple,1017,0.489,0,1,0
1,1018,easy,present,simple,1018,0.582,0,1,0
1,1019,easy,present,simple,1019,0.454,0,1,0
1,1020,easy,present,simple,1020,0.636,0,1,0
1,1021,easy,present,simple,1021,0.561,0,1,0
1,1022,easy,present,complex,1,1.022,1,1,1
1,1023,easy,present,complex,2,0.651,1,1,1
1,1024,easy,present,complex,3,0.632,1,1,1
1,1025,easy,present,complex,4,1.455,1,1,1
1,1026,easy,present,complex,5,0.717,1,1,1
1,1027,easy,present,complex,6,1.007,1,1,1
1,1028,easy,present,complex,7,0.574,1,1,1
1,1029,easy,present,complex,8,0.719,1,1,1
1,1030,easy,present,complex,9,0.996,1,1,1
1,1031,easy,present,complex,10,0.839,1,1,1
1,1032,easy,present,complex,11,0.661,1,1,1
1,1033,easy,present,complex,12,0.772,1,1,1
1,1034,easy,present,complex,13,0.760,1,1,1
1,1035,easy,present,complex,14,0.855,1,1,1
1,1036,easy,present,complex,15,0.923,1,1,1
1,1037,easy,present,complex,16,1.130,1,1,1
1,1038,easy,present,complex,17,0.817,1,1,1
1,1039,easy,present,complex,18,0.774,1,1,1
1,1040,easy,present,complex,19,0.674,1,1,1
1,1041,easy,present,complex,20,1.068,1,1,1
1,1042,easy,present,complex,21,0.965,1,1,1
1,1043,easy,present,complex,22,0.779,1,1,1
1,1044,easy,present,complex,23,0.826,1,1,1
1,1045,easy,present,complex,24,0.924,1,1,1
1,1046,easy,present,complex,25,0.683,1,1,1
1,1047,easy,present,complex,26,0.622,1,1,1
1,1048,easy,present,complex,27,0.735,1,1,1
1,1049,easy,present,complex,28,0.871,1,1,1
1,1050,easy,present,complex,29,0.814,1,1,1
1,1051,easy,present,complex,30,0.941,1,1,1
1,1052,easy,present,complex,31,1.095,1,1,1
1,1053,easy,present,complex,32,0.813,1,1,1
1,1054,easy,present,complex,33,0.672,1,1,1
1,1055,easy,present,complex,34,1.148,1,1,1
1,1056,easy,present,complex,35,0.863,1,1,1
1,1057,easy,present,complex,36,0.990,1,1,1
1,1058,easy,present,complex,37,0.951,1,1,1
1,1059,easy,present,complex,38,0.734,1,1,1
1,1060,easy,present,complex,39,0.956,1,1,1
1,1061,easy,present,complex,40,0.759,1,1,1
1,1062,easy,present,complex,41,0.772,1,1,1
1,1063,easy,present,complex,42,0.706,1,1,1
1,1064,easy,present,complex,43,0.750,1,1,1
1,1065,easy,present,complex,44,1.618,1,1,1
1,1066,easy,present,complex,45,0.734,1,1,1
1,1067,easy,present,complex,46,0.711,1,1,1
1,1068,easy,present,complex,47,0.870,1,1,1
1,1069,easy,present,complex,48,0.719,1,1,1
1,1070,easy,present,complex,49,0.805,1,1,1
1,1071,easy,present,complex,50,1.118,1,1,1
1,1072,easy,present,complex,51,0.708,1,1,1
